party_id,name,type,country,business,risk_rating
5499,Customer_05499,I,US,I,6
5500,Customer_05500,I,US,I,25
5501,Customer_05501,I,US,I,66
5502,Customer_05502,I,US,I,69
5503,Customer_05503,I,US,I,28
5504,Customer_05504,I,US,I,37
5505,Customer_05505,I,US,I,56
5506,Customer_05506,I,US,I,5
5507,Customer_05507,I,US,I,61
5508,Customer_05508,I,US,I,56
5509,Customer_05509,I,US,I,57
5510,Customer_05510,I,US,I,35
5511,Customer_05511,I,US,I,73
5512,Customer_05512,I,US,I,67
5513,Customer_05513,I,US,I,70
5514,Customer_05514,I,US,I,28
5515,Customer_05515,I,US,I,74
5516,Customer_05516,I,US,I,15
5517,Customer_05517,I,US,I,85
5518,Customer_05518,I,US,I,99
5519,Customer_05519,I,US,I,77
5520,Customer_05520,I,US,I,79
5521,Customer_05521,I,US,I,84
5522,Customer_05522,I,US,I,91
5523,Customer_05523,I,US,I,21
5524,Customer_05524,I,US,I,46
5525,Customer_05525,I,US,I,91
5526,Customer_05526,I,US,I,94
5527,Customer_05527,I,US,I,34
5528,Customer_05528,I,US,I,87
5529,Customer_05529,I,US,I,64
5530,Customer_05530,I,US,I,72
5531,Customer_05531,I,US,I,20
5532,Customer_05532,I,US,I,41
5533,Customer_05533,I,US,I,46
5534,Customer_05534,I,US,I,8
5535,Customer_05535,I,US,I,47
5536,Customer_05536,I,US,I,11
5537,Customer_05537,I,US,I,67
5538,Customer_05538,I,US,I,16
5539,Customer_05539,I,US,I,24
5540,Customer_05540,I,US,I,89
5541,Customer_05541,I,US,I,85
5542,Customer_05542,I,US,I,89
5543,Customer_05543,I,US,I,64
5544,Customer_05544,I,US,I,4
5545,Customer_05545,I,US,I,41
5546,Customer_05546,I,US,I,86
5547,Customer_05547,I,US,I,4
5548,Customer_05548,I,US,I,76
5549,Customer_05549,I,US,I,82
5550,Customer_05550,I,US,I,7
5551,Customer_05551,I,US,I,96
5552,Customer_05552,I,US,I,7
5553,Customer_05553,I,US,I,29
5554,Customer_05554,I,US,I,70
5555,Customer_05555,I,US,I,60
5556,Customer_05556,I,US,I,11
5557,Customer_05557,I,US,I,20
5558,Customer_05558,I,US,I,16
5559,Customer_05559,I,US,I,18
5560,Customer_05560,I,US,I,46
5561,Customer_05561,I,US,I,96
5562,Customer_05562,I,US,I,63
5563,Customer_05563,I,US,I,51
5564,Customer_05564,I,US,I,69
5565,Customer_05565,I,US,I,60
5566,Customer_05566,I,US,I,53
5567,Customer_05567,I,US,I,25
5568,Customer_05568,I,US,I,86
5569,Customer_05569,I,US,I,66
5570,Customer_05570,I,US,I,52
5571,Customer_05571,I,US,I,84
5572,Customer_05572,I,US,I,66
5573,Customer_05573,I,US,I,55
5574,Customer_05574,I,US,I,69
5575,Customer_05575,I,US,I,67
5576,Customer_05576,I,US,I,100
5577,Customer_05577,I,US,I,88
5578,Customer_05578,I,US,I,68
5579,Customer_05579,I,US,I,54
5580,Customer_05580,I,US,I,51
5581,Customer_05581,I,US,I,24
5582,Customer_05582,I,US,I,90
5583,Customer_05583,I,US,I,53
5584,Customer_05584,I,US,I,26
5585,Customer_05585,I,US,I,61
5586,Customer_05586,I,US,I,2
5587,Customer_05587,I,US,I,1
5588,Customer_05588,I,US,I,30
5589,Customer_05589,I,US,I,42
5590,Customer_05590,I,US,I,28
5591,Customer_05591,I,US,I,82
5592,Customer_05592,I,US,I,16
5593,Customer_05593,I,US,I,67
5594,Customer_05594,I,US,I,22
5595,Customer_05595,I,US,I,52
5596,Customer_05596,I,US,I,80
5597,Customer_05597,I,US,I,93
5598,Customer_05598,I,US,I,70
5599,Customer_05599,I,US,I,42
5600,Customer_05600,I,US,I,69
5601,Customer_05601,I,US,I,64
5602,Customer_05602,I,US,I,5
5603,Customer_05603,I,US,I,59
5604,Customer_05604,I,US,I,24
5605,Customer_05605,I,US,I,46
5606,Customer_05606,I,US,I,72
5607,Customer_05607,I,US,I,82
5608,Customer_05608,I,US,I,29
5609,Customer_05609,I,US,I,80
5610,Customer_05610,I,US,I,83
5611,Customer_05611,I,US,I,10
5612,Customer_05612,I,US,I,10
5613,Customer_05613,I,US,I,19
5614,Customer_05614,I,US,I,18
5615,Customer_05615,I,US,I,1
5616,Customer_05616,I,US,I,4
5617,Customer_05617,I,US,I,82
5618,Customer_05618,I,US,I,33
5619,Customer_05619,I,US,I,45
5620,Customer_05620,I,US,I,30
5621,Customer_05621,I,US,I,39
5622,Customer_05622,I,US,I,17
5623,Customer_05623,I,US,I,61
5624,Customer_05624,I,US,I,8
5625,Customer_05625,I,US,I,30
5626,Customer_05626,I,US,I,45
5627,Customer_05627,I,US,I,62
5628,Customer_05628,I,US,I,61
5629,Customer_05629,I,US,I,69
5630,Customer_05630,I,US,I,63
5631,Customer_05631,I,US,I,35
5632,Customer_05632,I,US,I,0
5633,Customer_05633,I,US,I,66
5634,Customer_05634,I,US,I,95
5635,Customer_05635,I,US,I,76
5636,Customer_05636,I,US,I,77
5637,Customer_05637,I,US,I,45
5638,Customer_05638,I,US,I,78
5639,Customer_05639,I,US,I,50
5640,Customer_05640,I,US,I,90
5641,Customer_05641,I,US,I,85
5642,Customer_05642,I,US,I,29
5643,Customer_05643,I,US,I,39
5644,Customer_05644,I,US,I,69
5645,Customer_05645,I,US,I,26
5646,Customer_05646,I,US,I,54
5647,Customer_05647,I,US,I,34
5648,Customer_05648,I,US,I,75
5649,Customer_05649,I,US,I,82
5650,Customer_05650,I,US,I,52
5651,Customer_05651,I,US,I,70
5652,Customer_05652,I,US,I,96
5653,Customer_05653,I,US,I,2
5654,Customer_05654,I,US,I,63
5655,Customer_05655,I,US,I,25
5656,Customer_05656,I,US,I,61
5657,Customer_05657,I,US,I,55
5658,Customer_05658,I,US,I,18
5659,Customer_05659,I,US,I,71
5660,Customer_05660,I,US,I,93
5661,Customer_05661,I,US,I,64
5662,Customer_05662,I,US,I,17
5663,Customer_05663,I,US,I,33
5664,Customer_05664,I,US,I,4
5665,Customer_05665,I,US,I,60
5666,Customer_05666,I,US,I,76
5667,Customer_05667,I,US,I,91
5668,Customer_05668,I,US,I,68
5669,Customer_05669,I,US,I,68
5670,Customer_05670,I,US,I,86
5671,Customer_05671,I,US,I,14
5672,Customer_05672,I,US,I,23
5673,Customer_05673,I,US,I,20
5674,Customer_05674,I,US,I,87
5675,Customer_05675,I,US,I,35
5676,Customer_05676,I,US,I,65
5677,Customer_05677,I,US,I,64
5678,Customer_05678,I,US,I,44
5679,Customer_05679,I,US,I,67
5680,Customer_05680,I,US,I,43
5681,Customer_05681,I,US,I,75
5682,Customer_05682,I,US,I,9
5683,Customer_05683,I,US,I,100
5684,Customer_05684,I,US,I,97
5685,Customer_05685,I,US,I,69
5686,Customer_05686,I,US,I,23
5687,Customer_05687,I,US,I,69
5688,Customer_05688,I,US,I,86
5689,Customer_05689,I,US,I,5
5690,Customer_05690,I,US,I,46
5691,Customer_05691,I,US,I,0
5692,Customer_05692,I,US,I,9
5693,Customer_05693,I,US,I,73
5694,Customer_05694,I,US,I,76
5695,Customer_05695,I,US,I,29
5696,Customer_05696,I,US,I,96
5697,Customer_05697,I,US,I,58
5698,Customer_05698,I,US,I,30
5699,Customer_05699,I,US,I,34
5700,Customer_05700,I,US,I,76
5701,Customer_05701,I,US,I,56
5702,Customer_05702,I,US,I,50
5703,Customer_05703,I,US,I,17
5704,Customer_05704,I,US,I,76
5705,Customer_05705,I,US,I,36
5706,Customer_05706,I,US,I,8
5707,Customer_05707,I,US,I,26
5708,Customer_05708,I,US,I,99
5709,Customer_05709,I,US,I,81
5710,Customer_05710,I,US,I,41
5711,Customer_05711,I,US,I,64
5712,Customer_05712,I,US,I,57
5713,Customer_05713,I,US,I,87
5714,Customer_05714,I,US,I,94
5715,Customer_05715,I,US,I,7
5716,Customer_05716,I,US,I,21
5717,Customer_05717,I,US,I,18
5718,Customer_05718,I,US,I,50
5719,Customer_05719,I,US,I,46
5720,Customer_05720,I,US,I,11
5721,Customer_05721,I,US,I,38
5722,Customer_05722,I,US,I,74
5723,Customer_05723,I,US,I,95
5724,Customer_05724,I,US,I,75
5725,Customer_05725,I,US,I,92
5726,Customer_05726,I,US,I,17
5727,Customer_05727,I,US,I,50
5728,Customer_05728,I,US,I,97
5729,Customer_05729,I,US,I,80
5730,Customer_05730,I,US,I,52
5731,Customer_05731,I,US,I,72
5732,Customer_05732,I,US,I,18
5733,Customer_05733,I,US,I,25
5734,Customer_05734,I,US,I,28
5735,Customer_05735,I,US,I,31
5736,Customer_05736,I,US,I,5
5737,Customer_05737,I,US,I,55
5738,Customer_05738,I,US,I,51
5739,Customer_05739,I,US,I,41
5740,Customer_05740,I,US,I,32
5741,Customer_05741,I,US,I,57
5742,Customer_05742,I,US,I,11
5743,Customer_05743,I,US,I,29
5744,Customer_05744,I,US,I,76
5745,Customer_05745,I,US,I,30
5746,Customer_05746,I,US,I,37
5747,Customer_05747,I,US,I,17
5748,Customer_05748,I,US,I,15
5749,Customer_05749,I,US,I,87
5750,Customer_05750,I,US,I,14
5751,Customer_05751,I,US,I,94
5752,Customer_05752,I,US,I,5
5753,Customer_05753,I,US,I,63
5754,Customer_05754,I,US,I,31
5755,Customer_05755,I,US,I,28
5756,Customer_05756,I,US,I,55
5757,Customer_05757,I,US,I,0
5758,Customer_05758,I,US,I,61
5759,Customer_05759,I,US,I,91
5760,Customer_05760,I,US,I,38
5761,Customer_05761,I,US,I,7
5762,Customer_05762,I,US,I,27
5763,Customer_05763,I,US,I,71
5764,Customer_05764,I,US,I,32
5765,Customer_05765,I,US,I,41
5766,Customer_05766,I,US,I,30
5767,Customer_05767,I,US,I,36
5768,Customer_05768,I,US,I,7
5769,Customer_05769,I,US,I,91
5770,Customer_05770,I,US,I,69
5771,Customer_05771,I,US,I,30
5772,Customer_05772,I,US,I,24
5773,Customer_05773,I,US,I,30
5774,Customer_05774,I,US,I,28
5775,Customer_05775,I,US,I,99
5776,Customer_05776,I,US,I,42
5777,Customer_05777,I,US,I,72
5778,Customer_05778,I,US,I,78
5779,Customer_05779,I,US,I,34
5780,Customer_05780,I,US,I,44
5781,Customer_05781,I,US,I,47
5782,Customer_05782,I,US,I,38
5783,Customer_05783,I,US,I,50
5784,Customer_05784,I,US,I,23
5785,Customer_05785,I,US,I,75
5786,Customer_05786,I,US,I,95
5787,Customer_05787,I,US,I,41
5788,Customer_05788,I,US,I,31
5789,Customer_05789,I,US,I,8
5790,Customer_05790,I,US,I,85
5791,Customer_05791,I,US,I,98
5792,Customer_05792,I,US,I,76
5793,Customer_05793,I,US,I,76
5794,Customer_05794,I,US,I,9
5795,Customer_05795,I,US,I,85
5796,Customer_05796,I,US,I,94
5797,Customer_05797,I,US,I,40
5798,Customer_05798,I,US,I,63
5799,Customer_05799,I,US,I,55
5800,Customer_05800,I,US,I,92
5801,Customer_05801,I,US,I,0
5802,Customer_05802,I,US,I,5
5803,Customer_05803,I,US,I,80
5804,Customer_05804,I,US,I,43
5805,Customer_05805,I,US,I,74
5806,Customer_05806,I,US,I,86
5807,Customer_05807,I,US,I,94
5808,Customer_05808,I,US,I,32
5809,Customer_05809,I,US,I,11
5810,Customer_05810,I,US,I,95
5811,Customer_05811,I,US,I,0
5812,Customer_05812,I,US,I,35
5813,Customer_05813,I,US,I,51
5814,Customer_05814,I,US,I,90
5815,Customer_05815,I,US,I,75
5816,Customer_05816,I,US,I,53
5817,Customer_05817,I,US,I,62
5818,Customer_05818,I,US,I,90
5819,Customer_05819,I,US,I,77
5820,Customer_05820,I,US,I,77
5821,Customer_05821,I,US,I,37
5822,Customer_05822,I,US,I,67
5823,Customer_05823,I,US,I,14
5824,Customer_05824,I,US,I,65
5825,Customer_05825,I,US,I,92
5826,Customer_05826,I,US,I,30
5827,Customer_05827,I,US,I,84
5828,Customer_05828,I,US,I,18
5829,Customer_05829,I,US,I,91
5830,Customer_05830,I,US,I,70
5831,Customer_05831,I,US,I,77
5832,Customer_05832,I,US,I,96
5833,Customer_05833,I,US,I,31
5834,Customer_05834,I,US,I,72
5835,Customer_05835,I,US,I,36
5836,Customer_05836,I,US,I,92
5837,Customer_05837,I,US,I,76
5838,Customer_05838,I,US,I,71
5839,Customer_05839,I,US,I,92
5840,Customer_05840,I,US,I,84
5841,Customer_05841,I,US,I,25
5842,Customer_05842,I,US,I,37
5843,Customer_05843,I,US,I,73
5844,Customer_05844,I,US,I,75
5845,Customer_05845,I,US,I,10
5846,Customer_05846,I,US,I,90
5847,Customer_05847,I,US,I,79
5848,Customer_05848,I,US,I,77
5849,Customer_05849,I,US,I,96
5850,Customer_05850,I,US,I,97
5851,Customer_05851,I,US,I,94
5852,Customer_05852,I,US,I,27
5853,Customer_05853,I,US,I,14
5854,Customer_05854,I,US,I,16
5855,Customer_05855,I,US,I,43
5856,Customer_05856,I,US,I,85
5857,Customer_05857,I,US,I,21
5858,Customer_05858,I,US,I,24
5859,Customer_05859,I,US,I,87
5860,Customer_05860,I,US,I,87
5861,Customer_05861,I,US,I,100
5862,Customer_05862,I,US,I,40
5863,Customer_05863,I,US,I,62
5864,Customer_05864,I,US,I,24
5865,Customer_05865,I,US,I,67
5866,Customer_05866,I,US,I,33
5867,Customer_05867,I,US,I,85
5868,Customer_05868,I,US,I,32
5869,Customer_05869,I,US,I,98
5870,Customer_05870,I,US,I,41
5871,Customer_05871,I,US,I,3
5872,Customer_05872,I,US,I,51
5873,Customer_05873,I,US,I,43
5874,Customer_05874,I,US,I,17
5875,Customer_05875,I,US,I,81
5876,Customer_05876,I,US,I,85
5877,Customer_05877,I,US,I,89
5878,Customer_05878,I,US,I,17
5879,Customer_05879,I,US,I,6
5880,Customer_05880,I,US,I,66
5881,Customer_05881,I,US,I,38
5882,Customer_05882,I,US,I,55
5883,Customer_05883,I,US,I,83
5884,Customer_05884,I,US,I,5
5885,Customer_05885,I,US,I,11
5886,Customer_05886,I,US,I,28
5887,Customer_05887,I,US,I,69
5888,Customer_05888,I,US,I,66
5889,Customer_05889,I,US,I,37
5890,Customer_05890,I,US,I,45
5891,Customer_05891,I,US,I,11
5892,Customer_05892,I,US,I,100
5893,Customer_05893,I,US,I,32
5894,Customer_05894,I,US,I,2
5895,Customer_05895,I,US,I,9
5896,Customer_05896,I,US,I,79
5897,Customer_05897,I,US,I,43
5898,Customer_05898,I,US,I,76
5899,Customer_05899,I,US,I,55
5900,Customer_05900,I,US,I,90
5901,Customer_05901,I,US,I,51
5902,Customer_05902,I,US,I,97
5903,Customer_05903,I,US,I,53
5904,Customer_05904,I,US,I,4
5905,Customer_05905,I,US,I,72
5906,Customer_05906,I,US,I,94
5907,Customer_05907,I,US,I,32
5908,Customer_05908,I,US,I,85
5909,Customer_05909,I,US,I,100
5910,Customer_05910,I,US,I,40
5911,Customer_05911,I,US,I,18
5912,Customer_05912,I,US,I,40
5913,Customer_05913,I,US,I,1
5914,Customer_05914,I,US,I,92
5915,Customer_05915,I,US,I,84
5916,Customer_05916,I,US,I,77
5917,Customer_05917,I,US,I,6
5918,Customer_05918,I,US,I,9
5919,Customer_05919,I,US,I,31
5920,Customer_05920,I,US,I,76
5921,Customer_05921,I,US,I,56
5922,Customer_05922,I,US,I,39
5923,Customer_05923,I,US,I,92
5924,Customer_05924,I,US,I,27
5925,Customer_05925,I,US,I,33
5926,Customer_05926,I,US,I,25
5927,Customer_05927,I,US,I,4
5928,Customer_05928,I,US,I,75
5929,Customer_05929,I,US,I,72
5930,Customer_05930,I,US,I,13
5931,Customer_05931,I,US,I,44
5932,Customer_05932,I,US,I,34
5933,Customer_05933,I,US,I,80
5934,Customer_05934,I,US,I,96
5935,Customer_05935,I,US,I,34
5936,Customer_05936,I,US,I,12
5937,Customer_05937,I,US,I,60
5938,Customer_05938,I,US,I,32
5939,Customer_05939,I,US,I,71
5940,Customer_05940,I,US,I,42
5941,Customer_05941,I,US,I,53
5942,Customer_05942,I,US,I,89
5943,Customer_05943,I,US,I,0
5944,Customer_05944,I,US,I,56
5945,Customer_05945,I,US,I,22
5946,Customer_05946,I,US,I,11
5947,Customer_05947,I,US,I,47
5948,Customer_05948,I,US,I,42
5949,Customer_05949,I,US,I,52
5950,Customer_05950,I,US,I,77
5951,Customer_05951,I,US,I,47
5952,Customer_05952,I,US,I,47
5953,Customer_05953,I,US,I,15
5954,Customer_05954,I,US,I,89
5955,Customer_05955,I,US,I,68
5956,Customer_05956,I,US,I,77
5957,Customer_05957,I,US,I,6
5958,Customer_05958,I,US,I,76
5959,Customer_05959,I,US,I,48
5960,Customer_05960,I,US,I,22
5961,Customer_05961,I,US,I,51
5962,Customer_05962,I,US,I,59
5963,Customer_05963,I,US,I,91
5964,Customer_05964,I,US,I,74
5965,Customer_05965,I,US,I,29
5966,Customer_05966,I,US,I,82
5967,Customer_05967,I,US,I,65
5968,Customer_05968,I,US,I,62
5969,Customer_05969,I,US,I,6
5970,Customer_05970,I,US,I,11
5971,Customer_05971,I,US,I,23
5972,Customer_05972,I,US,I,76
5973,Customer_05973,I,US,I,18
5974,Customer_05974,I,US,I,32
5975,Customer_05975,I,US,I,8
5976,Customer_05976,I,US,I,26
5977,Customer_05977,I,US,I,3
5978,Customer_05978,I,US,I,53
5979,Customer_05979,I,US,I,18
5980,Customer_05980,I,US,I,17
5981,Customer_05981,I,US,I,25
5982,Customer_05982,I,US,I,66
5983,Customer_05983,I,US,I,27
5984,Customer_05984,I,US,I,17
5985,Customer_05985,I,US,I,47
5986,Customer_05986,I,US,I,60
5987,Customer_05987,I,US,I,22
5988,Customer_05988,I,US,I,72
5989,Customer_05989,I,US,I,34
5990,Customer_05990,I,US,I,100
5991,Customer_05991,I,US,I,73
5992,Customer_05992,I,US,I,75
5993,Customer_05993,I,US,I,18
5994,Customer_05994,I,US,I,88
5995,Customer_05995,I,US,I,7
5996,Customer_05996,I,US,I,83
5997,Customer_05997,I,US,I,2
5998,Customer_05998,I,US,I,28
5999,Customer_05999,I,US,I,80
6000,Customer_06000,I,US,I,84
6001,Customer_06001,I,US,I,84
6002,Customer_06002,I,US,I,99
6003,Customer_06003,I,US,I,34
6004,Customer_06004,I,US,I,26
6005,Customer_06005,I,US,I,36
6006,Customer_06006,I,US,I,96
6007,Customer_06007,I,US,I,63
6008,Customer_06008,I,US,I,95
6009,Customer_06009,I,US,I,34
6010,Customer_06010,I,US,I,23
6011,Customer_06011,I,US,I,80
6012,Customer_06012,I,US,I,79
6013,Customer_06013,I,US,I,11
6014,Customer_06014,I,US,I,100
6015,Customer_06015,I,US,I,92
6016,Customer_06016,I,US,I,36
6017,Customer_06017,I,US,I,44
6018,Customer_06018,I,US,I,39
6019,Customer_06019,I,US,I,46
6020,Customer_06020,I,US,I,64
6021,Customer_06021,I,US,I,64
6022,Customer_06022,I,US,I,37
6023,Customer_06023,I,US,I,88
6024,Customer_06024,I,US,I,5
6025,Customer_06025,I,US,I,54
6026,Customer_06026,I,US,I,89
6027,Customer_06027,I,US,I,71
6028,Customer_06028,I,US,I,70
6029,Customer_06029,I,US,I,6
6030,Customer_06030,I,US,I,6
6031,Customer_06031,I,US,I,78
6032,Customer_06032,I,US,I,45
6033,Customer_06033,I,US,I,31
6034,Customer_06034,I,US,I,28
6035,Customer_06035,I,US,I,67
6036,Customer_06036,I,US,I,32
6037,Customer_06037,I,US,I,7
6038,Customer_06038,I,US,I,25
6039,Customer_06039,I,US,I,56
6040,Customer_06040,I,US,I,54
6041,Customer_06041,I,US,I,24
6042,Customer_06042,I,US,I,35
6043,Customer_06043,I,US,I,51
6044,Customer_06044,I,US,I,19
6045,Customer_06045,I,US,I,74
6046,Customer_06046,I,US,I,83
6047,Customer_06047,I,US,I,5
6048,Customer_06048,I,US,I,47
6049,Customer_06049,I,US,I,43
6050,Customer_06050,I,US,I,69
6051,Customer_06051,I,US,I,50
6052,Customer_06052,I,US,I,94
6053,Customer_06053,I,US,I,58
6054,Customer_06054,I,US,I,99
6055,Customer_06055,I,US,I,79
6056,Customer_06056,I,US,I,100
6057,Customer_06057,I,US,I,11
6058,Customer_06058,I,US,I,86
6059,Customer_06059,I,US,I,82
6060,Customer_06060,I,US,I,43
6061,Customer_06061,I,US,I,9
6062,Customer_06062,I,US,I,14
6063,Customer_06063,I,US,I,49
6064,Customer_06064,I,US,I,36
6065,Customer_06065,I,US,I,84
6066,Customer_06066,I,US,I,64
6067,Customer_06067,I,US,I,38
6068,Customer_06068,I,US,I,12
6069,Customer_06069,I,US,I,3
6070,Customer_06070,I,US,I,32
6071,Customer_06071,I,US,I,6
6072,Customer_06072,I,US,I,34
6073,Customer_06073,I,US,I,31
6074,Customer_06074,I,US,I,71
6075,Customer_06075,I,US,I,2
6076,Customer_06076,I,US,I,69
6077,Customer_06077,I,US,I,75
6078,Customer_06078,I,US,I,42
6079,Customer_06079,I,US,I,92
6080,Customer_06080,I,US,I,15
6081,Customer_06081,I,US,I,20
6082,Customer_06082,I,US,I,31
6083,Customer_06083,I,US,I,99
6084,Customer_06084,I,US,I,62
6085,Customer_06085,I,US,I,98
6086,Customer_06086,I,US,I,28
6087,Customer_06087,I,US,I,29
6088,Customer_06088,I,US,I,47
6089,Customer_06089,I,US,I,7
6090,Customer_06090,I,US,I,40
6091,Customer_06091,I,US,I,94
6092,Customer_06092,I,US,I,39
6093,Customer_06093,I,US,I,36
6094,Customer_06094,I,US,I,77
6095,Customer_06095,I,US,I,69
6096,Customer_06096,I,US,I,50
6097,Customer_06097,I,US,I,32
6098,Customer_06098,I,US,I,68
6099,Customer_06099,I,US,I,43
6100,Customer_06100,I,US,I,31
6101,Customer_06101,I,US,I,93
6102,Customer_06102,I,US,I,30
6103,Customer_06103,I,US,I,6
6104,Customer_06104,I,US,I,40
6105,Customer_06105,I,US,I,6
6106,Customer_06106,I,US,I,81
6107,Customer_06107,I,US,I,66
6108,Customer_06108,I,US,I,66
6109,Customer_06109,I,US,I,60
6110,Customer_06110,I,US,I,14
6111,Customer_06111,I,US,I,46
6112,Customer_06112,I,US,I,25
6113,Customer_06113,I,US,I,61
6114,Customer_06114,I,US,I,62
6115,Customer_06115,I,US,I,38
6116,Customer_06116,I,US,I,50
6117,Customer_06117,I,US,I,56
6118,Customer_06118,I,US,I,34
6119,Customer_06119,I,US,I,49
6120,Customer_06120,I,US,I,45
6121,Customer_06121,I,US,I,41
6122,Customer_06122,I,US,I,46
6123,Customer_06123,I,US,I,12
6124,Customer_06124,I,US,I,80
6125,Customer_06125,I,US,I,15
6126,Customer_06126,I,US,I,32
6127,Customer_06127,I,US,I,48
6128,Customer_06128,I,US,I,78
6129,Customer_06129,I,US,I,3
6130,Customer_06130,I,US,I,66
6131,Customer_06131,I,US,I,16
6132,Customer_06132,I,US,I,21
6133,Customer_06133,I,US,I,46
6134,Customer_06134,I,US,I,16
6135,Customer_06135,I,US,I,86
6136,Customer_06136,I,US,I,15
6137,Customer_06137,I,US,I,80
6138,Customer_06138,I,US,I,81
6139,Customer_06139,I,US,I,87
6140,Customer_06140,I,US,I,9
6141,Customer_06141,I,US,I,30
6142,Customer_06142,I,US,I,69
6143,Customer_06143,I,US,I,50
6144,Customer_06144,I,US,I,34
6145,Customer_06145,I,US,I,28
6146,Customer_06146,I,US,I,48
6147,Customer_06147,I,US,I,95
6148,Customer_06148,I,US,I,89
6149,Customer_06149,I,US,I,98
6150,Customer_06150,I,US,I,56
6151,Customer_06151,I,US,I,85
6152,Customer_06152,I,US,I,11
6153,Customer_06153,I,US,I,50
6154,Customer_06154,I,US,I,58
6155,Customer_06155,I,US,I,96
6156,Customer_06156,I,US,I,8
6157,Customer_06157,I,US,I,20
6158,Customer_06158,I,US,I,89
6159,Customer_06159,I,US,I,28
6160,Customer_06160,I,US,I,83
6161,Customer_06161,I,US,I,46
6162,Customer_06162,I,US,I,47
6163,Customer_06163,I,US,I,41
6164,Customer_06164,I,US,I,25
6165,Customer_06165,I,US,I,96
6166,Customer_06166,I,US,I,79
6167,Customer_06167,I,US,I,9
6168,Customer_06168,I,US,I,62
6169,Customer_06169,I,US,I,95
6170,Customer_06170,I,US,I,55
6171,Customer_06171,I,US,I,97
6172,Customer_06172,I,US,I,0
6173,Customer_06173,I,US,I,6
6174,Customer_06174,I,US,I,63
6175,Customer_06175,I,US,I,72
6176,Customer_06176,I,US,I,15
6177,Customer_06177,I,US,I,58
6178,Customer_06178,I,US,I,45
6179,Customer_06179,I,US,I,30
6180,Customer_06180,I,US,I,24
6181,Customer_06181,I,US,I,88
6182,Customer_06182,I,US,I,84
6183,Customer_06183,I,US,I,44
6184,Customer_06184,I,US,I,69
6185,Customer_06185,I,US,I,90
6186,Customer_06186,I,US,I,15
6187,Customer_06187,I,US,I,27
6188,Customer_06188,I,US,I,73
6189,Customer_06189,I,US,I,92
6190,Customer_06190,I,US,I,24
6191,Customer_06191,I,US,I,91
6192,Customer_06192,I,US,I,37
6193,Customer_06193,I,US,I,58
6194,Customer_06194,I,US,I,23
6195,Customer_06195,I,US,I,9
6196,Customer_06196,I,US,I,88
6197,Customer_06197,I,US,I,13
6198,Customer_06198,I,US,I,3
6199,Customer_06199,I,US,I,39
6200,Customer_06200,I,US,I,65
6201,Customer_06201,I,US,I,89
6202,Customer_06202,I,US,I,78
6203,Customer_06203,I,US,I,58
6204,Customer_06204,I,US,I,47
6205,Customer_06205,I,US,I,89
6206,Customer_06206,I,US,I,84
6207,Customer_06207,I,US,I,59
6208,Customer_06208,I,US,I,24
6209,Customer_06209,I,US,I,82
6210,Customer_06210,I,US,I,92
6211,Customer_06211,I,US,I,70
6212,Customer_06212,I,US,I,31
6213,Customer_06213,I,US,I,2
6214,Customer_06214,I,US,I,13
6215,Customer_06215,I,US,I,71
6216,Customer_06216,I,US,I,89
6217,Customer_06217,I,US,I,33
6218,Customer_06218,I,US,I,80
6219,Customer_06219,I,US,I,75
6220,Customer_06220,I,US,I,83
6221,Customer_06221,I,US,I,75
6222,Customer_06222,I,US,I,57
6223,Customer_06223,I,US,I,8
6224,Customer_06224,I,US,I,43
6225,Customer_06225,I,US,I,50
6226,Customer_06226,I,US,I,93
6227,Customer_06227,I,US,I,14
6228,Customer_06228,I,US,I,86
6229,Customer_06229,I,US,I,75
6230,Customer_06230,I,US,I,26
6231,Customer_06231,I,US,I,33
6232,Customer_06232,I,US,I,16
6233,Customer_06233,I,US,I,2
6234,Customer_06234,I,US,I,42
6235,Customer_06235,I,US,I,43
6236,Customer_06236,I,US,I,8
6237,Customer_06237,I,US,I,14
6238,Customer_06238,I,US,I,69
6239,Customer_06239,I,US,I,50
6240,Customer_06240,I,US,I,21
6241,Customer_06241,I,US,I,91
6242,Customer_06242,I,US,I,5
6243,Customer_06243,I,US,I,72
6244,Customer_06244,I,US,I,8
6245,Customer_06245,I,US,I,4
6246,Customer_06246,I,US,I,100
6247,Customer_06247,I,US,I,54
6248,Customer_06248,I,US,I,69
6249,Customer_06249,I,US,I,63
6250,Customer_06250,I,US,I,49
6251,Customer_06251,I,US,I,7
6252,Customer_06252,I,US,I,0
6253,Customer_06253,I,US,I,56
6254,Customer_06254,I,US,I,15
6255,Customer_06255,I,US,I,55
6256,Customer_06256,I,US,I,95
6257,Customer_06257,I,US,I,63
6258,Customer_06258,I,US,I,81
6259,Customer_06259,I,US,I,63
6260,Customer_06260,I,US,I,6
6261,Customer_06261,I,US,I,57
6262,Customer_06262,I,US,I,70
6263,Customer_06263,I,US,I,2
6264,Customer_06264,I,US,I,78
6265,Customer_06265,I,US,I,53
6266,Customer_06266,I,US,I,73
6267,Customer_06267,I,US,I,44
6268,Customer_06268,I,US,I,68
6269,Customer_06269,I,US,I,28
6270,Customer_06270,I,US,I,1
6271,Customer_06271,I,US,I,61
6272,Customer_06272,I,US,I,28
6273,Customer_06273,I,US,I,43
6274,Customer_06274,I,US,I,83
